COUNTRY_NAME,ISO_START_DATE,ISO_YEAR,ISO_WEEK,AGEGROUP_NUM,DETAILED_CASES_CONFIRMED,DETAILED_CASES_DISCHARGED,Susceptible,Infected,Recovered,Betta,Gamma
Armenia,2020-04-13,2020,16,0,278,348,2971243,89137,29712,1.0496599114892364e-09,0.0039041026734128364
Armenia,2020-04-20,2020,17,0,455,295,2970965,89067,30060,1.71931875495956e-09,0.0033121133528691885
Armenia,2020-04-27,2020,18,0,640,202,2970510,89227,30355,2.4140458315101044e-09,0.002263888733230973
Armenia,2020-05-04,2020,19,0,927,290,2969870,89665,30557,3.4795141723247116e-09,0.003234260859867284
Armenia,2020-05-11,2020,20,0,1159,600,2968943,90302,30847,4.319643393246555e-09,0.0066443711102744125
Armenia,2020-05-18,2020,21,0,2189,1139,2967784,90861,31447,8.108305020107034e-09,0.012535631348983613
Armenia,2020-05-25,2020,22,0,2621,322,2965595,91911,32586,9.597571541300256e-09,0.003503389148197713
Armenia,2020-06-01,2020,23,0,3848,628,2962974,94210,32908,1.3746745359213612e-08,0.0066659590277040656
Armenia,2020-06-08,2020,24,0,3271,2177,2959126,97430,33536,1.1299251361427201e-08,0.022344247151801295
Armenia,2020-06-15,2020,25,0,3524,2855,2955855,98524,35713,1.2038037520463413e-08,0.02897771101457513
Armenia,2020-06-22,2020,26,0,4539,4166,2952331,99193,38568,1.5400718611154553e-08,0.04199893137620598
Armenia,2020-06-29,2020,27,0,3809,3005,2947792,99566,42734,1.2875429971665328e-08,0.03018098547697005
Armenia,2020-07-06,2020,28,0,3215,3563,2943983,100370,45739,1.0780499444511695e-08,0.03549865497658663
Armenia,2020-07-13,2020,29,0,2830,3637,2940768,100022,49302,9.522538334770575e-09,0.03636200035992082
Armenia,2020-07-20,2020,30,0,2409,3163,2937938,99215,52939,8.171867037277603e-09,0.031880260041324396
Armenia,2020-07-27,2020,31,0,1712,3196,2935529,98461,56102,5.851959967061139e-09,0.03245955251317781
Armenia,2020-08-03,2020,32,0,1331,2755,2933817,96977,59298,4.619246504974285e-09,0.028408797962403455
Armenia,2020-08-10,2020,33,0,1268,2039,2932486,95553,62053,4.4661854787646785e-09,0.021338942785679153
Armenia,2020-08-17,2020,34,0,1124,1394,2931218,94782,64092,3.9911887899133495e-09,0.014707433900951658
Armenia,2020-08-24,2020,35,0,956,1673,2930094,94512,65486,3.4043387420743097e-09,0.017701455899779922
Armenia,2020-08-31,2020,36,0,1064,2399,2929138,93795,67159,3.8178931399973645e-09,0.025577056346287114
Armenia,2020-09-07,2020,37,0,1124,1572,2928074,92460,69558,4.091421759523763e-09,0.01700194678780013
Armenia,2020-09-14,2020,38,0,1583,944,2926950,92012,71130,5.790262763061896e-09,0.010259531365474068
Armenia,2020-09-21,2020,39,0,2022,1028,2925367,92651,72074,7.345018070151757e-09,0.011095401021035931
Armenia,2020-09-28,2020,40,0,3103,1045,2923345,93645,73102,1.1152160472520821e-08,0.011159164931389824
Armenia,2020-10-05,2020,41,0,4144,1181,2920242,95703,74147,1.457323685221764e-08,0.012340261015851122
Armenia,2020-10-12,2020,42,0,8639,2317,2916098,98666,75328,2.9468483069443657e-08,0.023483266778829587
Armenia,2020-10-19,2020,43,0,13350,2954,2907459,104988,77645,4.279602490134037e-08,0.028136548938926354
Armenia,2020-10-26,2020,44,0,14638,5304,2894109,115384,80599,4.2697060883665224e-08,0.04596824516397421
Armenia,2020-11-02,2020,45,0,14018,8444,2879471,124718,85903,3.7828467384011776e-08,0.06770474189772126
Armenia,2020-11-09,2020,46,0,10420,10955,2865453,130292,94347,2.6916079152894853e-08,0.0840803733153225
Armenia,2020-11-16,2020,47,0,8823,19234,2855033,129757,105302,2.2884810028819805e-08,0.1482309239578597
Armenia,2020-11-23,2020,48,0,8415,13363,2846210,119346,124536,2.2884810028819805e-08,0.1482309239578597
Belarus,2021-01-04,2021,1,0,12239,12354,9633740,1926748,481687,6.593653131717497e-10,0.006411840053810877
Belarus,2021-01-11,2021,2,0,13260,14224,9621501,1926633,494041,7.144134267529201e-10,0.007382827969831307
Belarus,2021-01-18,2021,3,0,12150,14345,9608241,1925669,508265,6.549372888544281e-10,0.007449359157778414
Belarus,2021-01-25,2021,4,0,14128,12431,9596091,1923474,522610,7.624290665348774e-10,0.006462785564036738
Belarus,2021-02-01,2021,5,0,10355,11339,9581963,1925171,535041,5.583234526980275e-10,0.005889866406672446
Belarus,2021-02-08,2021,6,0,9996,11025,9571608,1924187,546380,5.392424212858384e-10,0.005729692592248051
Belarus,2021-02-15,2021,7,0,9625,10328,9561612,1923158,557405,5.19506338981106e-10,0.005370333586735983
Belarus,2021-02-22,2021,8,0,8994,9465,9551987,1922455,567733,4.856258309123671e-10,0.00492339222504558
Belarus,2021-03-01,2021,9,0,8205,8492,9542993,1921984,577198,4.4313279919892103e-10,0.004418351037261496
Belarus,2021-03-08,2021,10,0,6812,7001,9534788,1921697,585690,3.679550823373236e-10,0.003643134167353126
Belarus,2021-03-15,2021,11,0,8122,7957,9527976,1921508,592691,4.3875882727632555e-10,0.004141018408458356
Belarus,2021-03-22,2021,12,0,8236,8093,9519854,1921673,600648,4.448790232129939e-10,0.004211434515653808
Belarus,2021-03-29,2021,13,0,8623,8498,9511618,1921816,608741,4.657487094196984e-10,0.004421859324722033
Belarus,2021-04-05,2021,14,0,8734,8454,9502995,1921941,617239,4.717134015537164e-10,0.004398678211245819
Belarus,2021-04-12,2021,15,0,8185,8365,9494261,1922221,625693,4.419981432972557e-10,0.004351736871046566
Belarus,2021-04-19,2021,16,0,8727,8705,9486076,1922041,634058,4.713108168715239e-10,0.00452903970310727
Belarus,2021-04-26,2021,17,0,8113,8259,9477349,1922063,642763,4.381460857756653e-10,0.0042969455215567855
Belarus,2021-05-03,2021,18,0,7825,7871,9469236,1921917,651022,4.226246233802949e-10,0.0040953901755382775
Belarus,2021-05-10,2021,19,0,7453,7410,9461411,1921871,658893,4.025427104224224e-10,0.0038556177807979827
Belarus,2021-05-17,2021,20,0,9684,9356,9453958,1921914,666303,5.230291682153485e-10,0.00486806381555054
Belarus,2021-05-24,2021,21,0,7782,8480,9444274,1922242,675659,4.202311513830281e-10,0.004411515303484161
Belarus,2021-05-31,2021,22,0,6045,7433,9436492,1921544,684139,3.2655102441197885e-10,0.0038682434542222296
Belarus,2021-06-07,2021,23,0,5811,6376,9430447,1920156,691572,3.1413725217571715e-10,0.003320563537545908
Belarus,2021-06-14,2021,24,0,5015,5016,9424636,1919591,697948,2.711860286032962e-10,0.002613056635502042
Belarus,2021-06-21,2021,25,0,4661,4552,9419621,1919590,702964,2.520436167084562e-10,0.002371339713167916
Belarus,2021-06-28,2021,26,0,6011,6153,9414960,1919699,707516,3.250264228267896e-10,0.003205189980304204
Belarus,2021-07-05,2021,27,0,6556,6845,9408949,1919557,713669,3.545218533114741e-10,0.003565926930015623
Belarus,2021-07-12,2021,28,0,6456,6897,9402393,1919268,720514,3.4916682846496106e-10,0.003593557543813579
Belarus,2021-07-19,2021,29,0,6346,6680,9395937,1918827,727411,3.4329646050805624e-10,0.003481293519426191
Belarus,2021-07-26,2021,30,0,6290,6487,9389591,1918493,734091,3.403262946632416e-10,0.003381299801458749
Belarus,2021-08-02,2021,31,0,6934,6851,9383301,1918296,740578,3.7520904131922895e-10,0.0035713987830866562
Belarus,2021-08-09,2021,32,0,7371,7301,9376367,1918379,747429,3.9883850376553194e-10,0.0038058173072161444
Belarus,2021-08-16,2021,33,0,8414,8078,9368996,1918449,754730,4.552577294673109e-10,0.004210693117200405
Belarus,2021-08-23,2021,34,0,9589,8906,9360582,1918785,762808,5.187428009864811e-10,0.004641478852503016
Belarus,2021-08-30,2021,35,0,11620,10488,9350993,1919468,771714,6.283915415545235e-10,0.005464013987208955
Belarus,2021-09-06,2021,36,0,12147,10060,9339373,1920600,782202,6.565037116274788e-10,0.005237946475059877
Belarus,2021-09-13,2021,37,0,13355,10213,9327226,1922687,792262,7.210084943809611e-10,0.005311837028075812
Belarus,2021-09-20,2021,38,0,13775,10029,9313871,1925829,802475,7.424700918592925e-10,0.005207627468482404
Belarus,2021-09-27,2021,39,0,13773,9591,9300096,1929575,812504,7.409210996423747e-10,0.004970524597385435
Belarus,2021-10-04,2021,40,0,13796,10235,9286323,1933757,822095,7.405533752742778e-10,0.0052928056627590744
Belarus,2021-10-11,2021,41,0,14215,12124,9272527,1937318,832330,7.616422533436829e-10,0.006258136248153375
Belarus,2021-10-18,2021,42,0,14247,13605,9258312,1939409,844454,7.625337956299825e-10,0.007015023648956976
Belarus,2021-10-25,2021,43,0,13934,15144,9244065,1940051,858059,7.455344875558536e-10,0.007805980358248314
Belarus,2021-11-01,2021,44,0,13759,16258,9230131,1938841,873203,7.366305978635966e-10,0.008385422012429075
Belarus,2021-11-08,2021,45,0,13551,17371,9216372,1936342,889461,7.26430982200245e-10,0.00897103920691696
Belarus,2021-11-15,2021,46,0,12728,17255,9202821,1932522,906832,6.836609887628523e-10,0.008928746994859568
Belarus,2021-11-22,2021,47,0,11633,13966,9190093,1927995,924087,6.263122463948985e-10,0.007243794719384646
Belarus,2021-11-29,2021,48,0,11974,14030,9178460,1925662,938053,6.454524777036794e-10,0.007285806127970537
Belarus,2021-12-06,2021,49,0,10910,12558,9166486,1923606,952083,5.887266646710578e-10,0.006528363916519287
Belarus,2021-12-13,2021,50,0,9905,10956,9155576,1921958,964641,5.34953047289199e-10,0.005700436742114031
Belarus,2021-12-20,2021,51,0,8956,9887,9145671,1920907,975597,4.839637403593196e-10,0.005147047722768463
Belarus,2021-12-27,2021,52,0,7548,8570,9136715,1919976,985484,4.0807610971847543e-10,0.0044635974616349374
Belarus,2022-01-03,2022,1,0,7099,6436,9129167,1918954,994054,3.8400571758729335e-10,0.003353910515833105
Belarus,2022-01-10,2022,2,0,7352,7419,9122068,1919617,1000490,3.9755387399314535e-10,0.003864833453756661
Belarus,2022-01-17,2022,3,0,11217,10881,9114716,1919550,1007909,6.065720149901793e-10,0.0056685160584512
Belarus,2022-01-31,2022,5,0,36403,14589,9103499,1919886,1018790,1.968189056793462e-09,0.007598888684015613
Belarus,2022-02-07,2022,6,0,54575,7748,9067096,1941700,1033379,2.9175391506241206e-09,0.0039903177627851885
Belarus,2022-02-14,2022,7,0,51251,9746,9012521,1988527,1041127,2.6753211956602525e-09,0.00490111524761796
Belarus,2022-02-21,2022,8,0,34251,9134,8961270,2030032,1050873,1.7513600977617804e-09,0.0044994364620853265
Belarus,2022-02-28,2022,9,0,13534,7734,8927019,2055149,1060007,6.835777792979116e-10,0.003763230792511881
Belarus,2022-03-07,2022,10,0,10166,5164,8913485,2060949,1067741,5.120211954683813e-10,0.0025056418184050164
Belarus,2022-03-14,2022,11,0,9913,3800,8903319,2065951,1072905,4.980697526869089e-10,0.001839346625355587
Belarus,2022-03-21,2022,12,0,8195,2444,8893406,2072064,1076705,4.105356453619515e-10,0.0011795002470966149
Belarus,2022-03-28,2022,13,0,6046,1859,8885211,2077815,1079149,3.0204130950018104e-10,0.000894689854486564
Belarus,2022-04-04,2022,14,0,4819,1532,8879165,2082002,1081008,2.402596625425384e-10,0.0007358302249469501
Belarus,2022-04-11,2022,15,0,4337,1421,8874346,2085289,1082540,2.1588787355371765e-10,0.0006814403183443637
Belarus,2022-04-18,2022,16,0,3335,1300,8870009,2088205,1083961,1.6577833969119868e-10,0.0006225442425432368
Belarus,2022-04-25,2022,17,0,2867,1214,8866674,2090240,1085261,1.4237594424894235e-10,0.0005807945499081446
Belarus,2022-05-02,2022,18,0,1974,1006,8863807,2091893,1086475,1.4237594424894235e-10,0.0005807945499081446
Belgium,2020-03-09,2020,11,0,3678,331,11492641,344779,114926,9.282203350268996e-10,0.0009600352689693978
Belgium,2020-03-16,2020,12,0,3673,307,11488963,348126,115257,9.180463909053871e-10,0.0008818646122380977
Belgium,2020-03-23,2020,13,0,8130,1154,11485290,351492,115564,2.0125897662383217e-09,0.003283147269354637
Belgium,2020-03-30,2020,14,0,9694,2458,11477160,358468,116718,2.3530588114271753e-09,0.006856957943247375
Belgium,2020-04-06,2020,15,0,11175,2733,11467466,365704,119176,2.6588753668272624e-09,0.007473257060354822
Belgium,2020-04-13,2020,16,0,7963,2189,11456291,374146,121909,1.851892481500874e-09,0.0058506572300652685
Belgium,2020-04-20,2020,17,0,5703,1999,11448328,379920,124098,1.3061449460518888e-09,0.005261634028216467
Belgium,2020-04-27,2020,18,0,3095,1521,11442625,383624,126097,7.019966559304504e-10,0.003964819719308489
Belgium,2020-05-04,2020,19,0,3051,1341,11439530,385198,127618,6.891890099311259e-10,0.0034813264866380405
Belgium,2020-05-11,2020,20,0,2071,994,11436479,386908,128959,4.657496622064462e-10,0.0025690861910324936
Belgium,2020-05-18,2020,21,0,1510,682,11434408,387985,129953,3.3864305319278334e-10,0.0017577999149451654
Belgium,2020-05-25,2020,22,0,1144,645,11432898,388813,130635,2.560149971002665e-10,0.0016588951501107217
Belgium,2020-06-01,2020,23,0,847,415,11431754,389312,131280,1.8930661032502494e-10,0.001065983067565346
Belgium,2020-06-08,2020,24,0,671,320,11430907,389744,131695,1.4980394189520017e-10,0.0008210517673139291
Belgium,2020-06-15,2020,25,0,668,222,11430236,390095,132015,1.4899998955140807e-10,0.0005690921442212794
Belgium,2020-06-22,2020,26,0,607,177,11429568,390541,132237,1.352390827164041e-10,0.00045321745988257317
Belgium,2020-06-29,2020,27,0,637,146,11428961,390971,132414,1.4176696650802948e-10,0.0003734292313240624
Belgium,2020-07-06,2020,28,0,704,114,11428324,391462,132560,1.5648157470051468e-10,0.0002912160056403942
Belgium,2020-07-13,2020,29,0,1385,100,11427620,392052,132674,3.0738753977849107e-10,0.00025506820523808066
Belgium,2020-07-20,2020,30,0,2489,132,11426235,393337,132774,5.506051318169866e-10,0.0003355900919567699
Belgium,2020-07-27,2020,31,0,3759,159,11423746,395694,132906,8.265954683436979e-10,0.00040182565315622677
Belgium,2020-08-03,2020,32,0,4340,206,11419987,399294,133065,9.457516431561788e-10,0.0005159105821775433
Belgium,2020-08-10,2020,33,0,3751,228,11415647,403428,133271,8.090235919047121e-10,0.0005651566078705494
Belgium,2020-08-17,2020,34,0,3453,244,11411896,406951,133499,7.383029736854371e-10,0.0005995807849102226
Belgium,2020-08-24,2020,35,0,3121,204,11408443,410160,133743,6.620954807543355e-10,0.000497366881217086
Belgium,2020-08-31,2020,36,0,3655,164,11405322,413077,133947,7.699039119695618e-10,0.00039702041023828485
Belgium,2020-09-07,2020,37,0,6158,166,11401667,416568,134111,1.286275325531242e-09,0.00039849436346526857
Belgium,2020-09-14,2020,38,0,10108,257,11395509,422560,134277,2.081406989860078e-09,0.0006081976524043923
Belgium,2020-09-21,2020,39,0,11274,331,11385401,432411,134534,2.2686184328021887e-09,0.0007654754388764394
Belgium,2020-09-28,2020,40,0,18895,425,11374127,443354,134865,3.7083133488187044e-09,0.0009586019298348499
Belgium,2020-10-05,2020,41,0,38852,615,11355232,461824,135290,7.320100452573595e-09,0.0013316761363636363
Belgium,2020-10-12,2020,42,0,72232,926,11316380,500061,135905,1.2568597378264917e-08,0.0018517740835618055
Belgium,2020-10-19,2020,43,0,105383,1767,11244148,571367,136831,1.6048541272915325e-08,0.0030925832258425845
Belgium,2020-10-26,2020,44,0,99584,3004,11138765,674983,138598,1.2837394604290024e-08,0.004450482456595203
Belgium,2020-11-02,2020,45,0,54006,3907,11039181,771563,141602,6.090469579601929e-09,0.005063747224789162
Belgium,2020-11-09,2020,46,0,33967,3314,10985175,821662,145509,3.597030731282071e-09,0.0040332886271970715
Belgium,2020-11-16,2020,47,0,22312,3139,10951208,852315,148823,2.277815421088534e-09,0.0036829106609645493
Belgium,2020-11-23,2020,48,0,16261,2334,10928896,871488,151962,1.623551232410845e-09,0.002678178012778145
Belgium,2020-11-30,2020,49,0,15289,1954,10912635,885415,154296,1.502492679822051e-09,0.002206874742352456
Belgium,2020-12-07,2020,50,0,16840,1559,10897346,898750,156250,1.630359367320067e-09,0.0017346314325452016
Belgium,2020-12-14,2020,51,0,17714,1420,10880506,914031,157809,1.686304015849882e-09,0.0015535578114965467
Belgium,2020-12-21,2020,52,0,12607,1223,10862792,930325,159229,1.1791178678296228e-09,0.0013145943621852578
Belgium,2020-12-28,2020,53,0,8976,725,10850185,941709,160452,8.293661045944279e-10,0.0007698768940298967
Belgium,2021-01-04,2021,1,0,13692,1153,10841209,949960,161177,1.2541276154145382e-09,0.001213735315171165
Belgium,2021-01-11,2021,2,0,13093,932,10827517,962499,162330,1.1836383835743253e-09,0.0009683126943508513
Belgium,2021-01-18,2021,3,0,14641,926,10814424,974660,163262,1.307066719902558e-09,0.0009500748979131184
Belgium,2021-01-25,2021,4,0,16375,908,10799783,988375,164188,1.441583212300214e-09,0.0009186796509422031
Belgium,2021-02-01,2021,5,0,14892,965,10783408,1003842,165096,1.290826357053938e-09,0.0009613066598129985
Belgium,2021-02-08,2021,6,0,12527,919,10768516,1017769,166061,1.0709717570784964e-09,0.0009029553857505976
Belgium,2021-02-15,2021,7,0,15361,839,10755989,1029377,166980,1.2984498727359888e-09,0.0008150560970373342
Belgium,2021-02-22,2021,8,0,16648,856,10740628,1043899,167819,1.3876621575443055e-09,0.0008200027014107687
Belgium,2021-03-01,2021,9,0,16429,1002,10723980,1059691,168675,1.3490002900508342e-09,0.0009455586581371362
Belgium,2021-03-08,2021,10,0,21255,1053,10707551,1075118,169677,1.7202245271030458e-09,0.000979427374483545
Belgium,2021-03-15,2021,11,0,29329,1144,10686296,1095320,170730,2.3298952561202334e-09,0.0010444436329109302
Belgium,2021-03-22,2021,12,0,33998,1320,10656967,1123505,171874,2.6330464421503552e-09,0.0011748946377630718
Belgium,2021-03-29,2021,13,0,29873,1649,10622969,1156183,173194,2.248186930452954e-09,0.0014262448072666696
Belgium,2021-04-05,2021,14,0,24193,1504,10593096,1184407,174843,1.7773334694521753e-09,0.0012698337649135812
Belgium,2021-04-12,2021,15,0,24371,1654,10568903,1207096,176347,1.7567570222304276e-09,0.0013702307024462015
Belgium,2021-04-19,2021,16,0,24423,1690,10544532,1229813,178001,1.727985481540145e-09,0.001374192661811186
Belgium,2021-04-26,2021,17,0,20783,1514,10520109,1252546,179691,1.4437590266500484e-09,0.0012087380423553306
Belgium,2021-05-03,2021,18,0,20975,1402,10499326,1271815,181205,1.4350207668371411e-09,0.0011023615856079697
Belgium,2021-05-10,2021,19,0,14649,1200,10478351,1291388,182607,9.87032361177341e-10,0.0009292327325327477
Belgium,2021-05-17,2021,20,0,16999,1043,10463702,1304837,183807,1.1335671976607555e-09,0.0007993335566051545
Belgium,2021-05-24,2021,21,0,12179,848,10446703,1320793,184850,8.023373896895624e-10,0.0006420385329116674
Belgium,2021-05-31,2021,22,0,9065,711,10434524,1332124,185698,5.921112531325333e-10,0.000533734096825821
Belgium,2021-06-07,2021,23,0,5261,582,10425459,1340478,186409,3.414984763852419e-10,0.00043417348139991856
Belgium,2021-06-14,2021,24,0,3006,425,10420198,1345157,186991,1.9444472218354766e-10,0.0003159482499068882
Belgium,2021-06-21,2021,25,0,2416,252,10417192,1347738,187416,1.5598096958667283e-10,0.00018697996198074106
Belgium,2021-06-28,2021,26,0,4070,191,10414776,1349902,187668,2.6234471988872573e-10,0.00014149175273464297
Belgium,2021-07-05,2021,27,0,7513,151,10410706,1353781,187859,4.828865772910624e-10,0.00011153945874554304
Belgium,2021-07-12,2021,28,0,9541,165,10403193,1361143,188010,6.099163857959172e-10,0.0001212216497458386
Belgium,2021-07-19,2021,29,0,10388,182,10393652,1370519,188175,6.595185868931904e-10,0.00013279640778420437
Belgium,2021-07-26,2021,30,0,11283,209,10383264,1380725,188357,7.11045773028131e-10,0.0001513697513987217
Belgium,2021-08-02,2021,31,0,12242,267,10371981,1391799,188566,7.653428236872708e-10,0.00019183804557985744
Belgium,2021-08-09,2021,32,0,13352,348,10359739,1403774,188833,8.276167822350846e-10,0.00024790315250175596
Belgium,2021-08-16,2021,33,0,13831,366,10346387,1416778,189181,8.494384904443106e-10,0.0002583326392702315
Belgium,2021-08-23,2021,34,0,14116,426,10332556,1430243,189547,8.587801116171265e-10,0.00029785148397859664
Belgium,2021-08-30,2021,35,0,13761,495,10318440,1443933,189973,8.29245478478545e-10,0.0003428136901088901
Belgium,2021-09-06,2021,36,0,13760,490,10304679,1457199,190468,8.216365089970409e-10,0.0003362615538440529
Belgium,2021-09-13,2021,37,0,14475,491,10290919,1470469,190958,8.56530551607137e-10,0.0003339070731854939
Belgium,2021-09-20,2021,38,0,13647,434,10276444,1484453,191449,7.999280007181091e-10,0.000292363584431437
Belgium,2021-09-27,2021,39,0,13316,411,10262797,1497666,191883,7.736401050660944e-10,0.00027442700842510945
Belgium,2021-10-04,2021,40,0,14922,444,10249481,1510571,192294,8.595399209816705e-10,0.00029392858726931737
Belgium,2021-10-11,2021,41,0,22871,459,10234559,1525049,192738,1.3049128726572583e-09,0.00030097393591943603
Belgium,2021-10-18,2021,42,0,40000,584,10211688,1547461,193197,2.2491604501081595e-09,0.0003773923866255757
Belgium,2021-10-25,2021,43,0,54823,796,10171688,1586877,193781,3.0060741628152625e-09,0.0005016141767761459
Belgium,2021-11-01,2021,44,0,57829,1061,10116865,1640904,194577,3.06649787460086e-09,0.0006465948038398347
Belgium,2021-11-08,2021,45,0,73690,1307,10059036,1697672,195638,3.77689516235319e-09,0.0007698778091409883
Belgium,2021-11-15,2021,46,0,113029,1621,9985346,1770055,196945,5.556269255948038e-09,0.0009157907522647601
Belgium,2021-11-22,2021,47,0,125774,2053,9872317,1881463,198566,5.816682386047045e-09,0.0010911721357262938
Belgium,2021-11-29,2021,48,0,117316,2253,9746543,2005184,200619,5.090766477158433e-09,0.0011235876607832498
Belgium,2021-12-06,2021,49,0,88873,2227,9629227,2120247,202872,3.647233283083056e-09,0.0010503493225081796
Belgium,2021-12-13,2021,50,0,57114,2069,9540354,2206893,205099,2.2518603774658914e-09,0.0009375171338166373
Belgium,2021-12-20,2021,51,0,45149,1636,9483240,2261938,207168,1.7367911531132865e-09,0.0007232735822113604
Belgium,2021-12-27,2021,52,0,77857,1311,9438091,2305451,208804,2.9384745152779046e-09,0.0005686522940630706
Belgium,2022-01-03,2022,1,0,155825,1405,9360234,2381997,210115,5.692146704577686e-09,0.0005898412130661793
Belgium,2022-01-10,2022,2,0,198814,1654,9204409,2536417,211520,6.820346940141671e-09,0.0006521009755099418
Belgium,2022-01-17,2022,3,0,351698,2296,9005595,2733577,213174,1.1194862048044681e-08,0.0008399251237481147
Belgium,2022-01-24,2022,4,0,318852,3137,8653897,3082979,215470,8.999092963787007e-09,0.001017522337972461
Belgium,2022-01-31,2022,5,0,185904,3464,8335045,3398694,218607,4.759450658777795e-09,0.0010192150278901249
Belgium,2022-02-07,2022,6,0,101740,3505,8149141,3581134,222071,2.472016246714294e-09,0.0009787402537855328
Belgium,2022-02-14,2022,7,0,63181,3036,8047401,3679369,225576,1.4941469402586038e-09,0.0008251414848578656
Belgium,2022-02-21,2022,8,0,44836,2427,7984220,3739514,228612,1.043258318613156e-09,0.0006490148185031531
Belgium,2022-02-28,2022,9,0,44611,1927,7939384,3781923,231039,1.0263829651276296e-09,0.000509529146944557
Belgium,2022-03-07,2022,10,0,57255,1674,7894773,3824607,232966,1.3025870695959906e-09,0.0004376920295340149
Belgium,2022-03-14,2022,11,0,71953,1884,7837518,3880188,234640,1.6135272232220502e-09,0.0004855434839755187
Belgium,2022-03-21,2022,12,0,78607,2051,7765565,3950257,236524,1.7314742208439984e-09,0.0005192067250308018
Belgium,2022-03-28,2022,13,0,71597,2346,7686958,4026813,238575,1.5470826743913576e-09,0.0005825947219302212
Belgium,2022-04-04,2022,14,0,62839,2596,7615361,4096064,240921,1.3348814277204834e-09,0.0006337791597006297
Belgium,2022-04-11,2022,15,0,52575,2575,7552522,4156307,243517,1.1006565490013102e-09,0.0006195403756267282
Belgium,2022-04-18,2022,16,0,40215,2446,7499947,4206307,246092,8.31892608578256e-10,0.0005815077216189879
Belgium,2022-04-25,2022,17,0,32666,2204,7459732,4244076,248538,6.697195314004627e-10,0.0005193120952593686
Belgium,2022-05-02,2022,18,0,30760,1838,7427066,4274538,250742,6.261484476146963e-10,0.00042998798934528127
Belgium,2022-05-09,2022,19,0,24790,1586,7396306,4303460,252580,5.0123214509645e-10,0.00036854066262960504
Belgium,2022-05-16,2022,20,0,16120,1232,7371516,4326664,254166,3.24184336003855e-10,0.0002847459382101314
Belgium,2022-05-23,2022,21,0,9136,987,7355396,4341552,255398,1.831012221686285e-10,0.000227338057911088
Belgium,2022-05-30,2022,22,0,11383,769,7346260,4349701,256385,2.2770758154697951e-10,0.00017679376122634637
Belgium,2022-06-06,2022,23,0,13507,728,7334877,4360315,257154,2.6953874024525807e-10,0.00016696041455720515
Belgium,2022-06-13,2022,24,0,20104,767,7321370,4373094,257882,4.0001273895520006e-10,0.0001753906959237556
Belgium,2022-06-20,2022,25,0,28191,932,7301266,4392431,258649,5.584517972116034e-10,0.00021218318512003945
Belgium,2022-06-27,2022,26,0,40430,1129,7273075,4419690,259581,7.959615552532269e-10,0.00025544778027418214
Belgium,2022-07-04,2022,27,0,54886,1455,7232645,4458991,260710,1.071038653809947e-09,0.00032630700532923257
Belgium,2022-07-11,2022,28,0,48062,1697,7177759,4512422,262165,9.267706902556273e-10,0.0003760729825357646
Belgium,2022-07-18,2022,29,0,29369,1853,7129697,4558787,263862,5.605573061458889e-10,0.00040646777311596267
Belgium,2022-07-25,2022,30,0,26917,1847,7100328,4586303,265715,5.106743799423499e-10,0.00040272088433755904
Belgium,2022-08-01,2022,31,0,19476,1613,7073411,4611373,267562,3.6749350915742014e-10,0.0003497873626791847
Belgium,2022-08-08,2022,32,0,14945,1335,7053935,4629236,269175,2.809097135300062e-10,0.00028838451960539493
Belgium,2022-08-15,2022,33,0,11634,1021,7038990,4642846,270510,2.1803436036000129e-10,0.0002199082200874205
Belgium,2022-08-22,2022,34,0,10688,956,7027356,4653459,271531,1.9984841701300142e-10,0.00020543857805559263
Belgium,2022-08-29,2022,35,0,10443,736,7016668,4663191,272487,1.948597913530209e-10,0.00015783183661145341
Belgium,2022-09-05,2022,36,0,11339,668,7006225,4672898,273223,2.1113907435498593e-10,0.00014295197541226023
Belgium,2022-09-12,2022,37,0,13099,616,6994886,4683569,273891,2.4335561913655957e-10,0.00013152363080377378
Belgium,2022-09-19,2022,38,0,16166,578,6981787,4696052,274507,2.9953655905917585e-10,0.0001230821123786534
Belgium,2022-09-26,2022,39,0,20210,751,6965621,4711640,275085,3.7322813331635196e-10,0.0001593924832966865
Belgium,2022-10-03,2022,40,0,22101,1018,6945411,4731099,275836,4.0647145113785325e-10,0.0002151719928075908
Belgium,2022-10-10,2022,41,0,18781,1174,6923310,4752182,276854,3.4387912024964664e-10,0.00024704441033613614
Belgium,2022-10-17,2022,42,0,12814,1143,6904529,4769789,278028,2.3375758470634506e-10,0.00023963324163815212
Belgium,2022-10-24,2022,43,0,7792,1154,6891715,4781460,279171,1.4179750073088208e-10,0.00024134887670293175
Belgium,2022-10-31,2022,44,0,4576,762,6883923,4788098,280325,8.315782932391603e-11,0.0001591446123283191
Belgium,2022-11-07,2022,45,0,4488,623,6879347,4791912,281087,8.149372578122408e-11,0.0001300107347547284
Belgium,2022-11-14,2022,46,0,5289,655,6874859,4795777,281710,9.596099574342919e-11,0.0001365784939541601
Belgium,2022-11-21,2022,47,0,6788,610,6869570,4800411,282365,1.2303922040313514e-10,0.00012707245275456623
Belgium,2022-11-28,2022,48,0,8229,721,6862782,4806589,282975,1.4896705545468316e-10,0.00015000242375622297
Belgium,2022-12-05,2022,49,0,9952,858,6854553,4814097,283696,1.798770224459673e-10,0.00017822657083976497
